ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
475,511,1,2025-07-02,1,11,41,8,22,871,1,0
476,513,1,2026-05-27,2,16,10,65,5,874,1,0
477,513,1,2026-06-14,1,3,10,65,5,877,1,0
478,514,1,2026-03-30,1,9,32,123,17,878,1,0
479,514,1,2026-03-02,4,20,32,123,17,879,1,0
480,514,1,2026-04-22,1,9,32,123,17,880,1,0
481,519,1,2026-04-23,1,3,10,171,5,889,1,0
482,521,1,2023-05-05,1,9,31,219,18,891,1,0
483,521,1,2023-05-08,1,9,31,219,18,892,1,0
484,523,1,2024-06-02,3,18,31,120,17,894,1,0
485,524,1,2024-12-12,1,4,14,163,7,895,1,0
486,525,1,2023-11-17,1,10,37,193,20,896,1,0
487,527,1,2024-07-20,1,13,52,75,25,898,1,0
488,528,1,2025-10-29,1,14,55,53,27,899,1,0
489,528,1,2025-10-02,1,14,55,53,27,901,1,0
490,530,1,2025-04-15,1,6,22,99,11,903,1,0
491,531,1,2026-04-04,1,6,22,230,11,904,1,0
492,533,1,2025-01-18,1,13,51,182,26,907,1,0
493,533,1,2024-12-21,1,13,51,182,26,908,1,0
494,535,1,2027-02-17,1,8,28,22,15,911,1,0
495,535,2,2027-02-20,1,8,28,22,15,912,1,0
496,535,1,2027-02-10,1,8,28,22,15,913,1,0
497,536,1,2024-10-30,1,4,16,127,8,914,1,0
498,537,1,2026-08-05,1,2,8,106,4,915,1,0
499,537,1,2026-07-30,1,2,8,106,4,916,1,0
500,538,1,2025-01-28,1,7,26,23,13,917,1,0
501,539,1,2023-08-26,1,15,60,27,30,918,1,0
502,539,2,2023-09-21,1,15,60,27,30,919,1,0
503,540,2,2023-11-07,1,8,29,16,15,920,1,0
504,541,1,2026-01-03,1,15,59,94,30,922,1,0
505,544,1,2024-02-20,1,10,36,40,20,926,1,0
506,548,2,2023-02-24,1,10,36,186,19,931,1,0
507,548,1,2023-02-13,1,10,36,186,19,932,1,0
508,548,1,2023-02-09,1,10,36,186,19,933,1,0
509,549,1,2025-01-27,1,9,31,120,17,938,1,1
510,550,2,2025-11-18,1,4,13,35,7,939,1,0
511,552,1,2025-12-05,1,4,15,110,8,941,1,0
512,553,1,2026-10-25,1,3,11,158,6,942,1,0
513,554,1,2026-08-31,1,6,22,99,12,944,1,0
514,555,1,2027-01-10,1,11,42,117,21,945,1,0
515,556,2,2024-07-28,1,6,23,245,11,947,1,0
516,560,1,2024-05-05,1,3,11,39,6,958,1,0
517,561,1,2024-01-21,1,14,54,31,28,959,1,0
518,563,1,2026-08-04,1,2,8,200,3,961,1,0
519,563,1,2026-08-09,1,2,8,200,3,962,1,0
520,564,1,2025-07-04,1,11,42,199,22,964,1,0
521,564,1,2025-06-13,1,11,42,199,22,965,1,0
522,567,1,2026-10-03,1,4,15,7,8,971,1,0
523,567,2,2026-08-29,1,4,15,7,8,972,1,0
524,570,1,2025-05-17,1,2,7,195,4,975,1,0
525,570,1,2025-05-09,1,2,7,195,4,976,1,0
526,571,1,2023-03-11,1,5,20,100,9,977,1,0
527,571,1,2023-04-18,1,5,20,100,9,978,1,0
528,571,1,2023-04-08,1,5,20,100,9,979,1,0
529,572,2,2025-09-11,1,7,25,150,14,980,1,0
530,574,1,2024-06-20,1,3,11,43,6,982,1,0
531,575,1,2023-06-08,1,10,36,48,20,983,1,0
532,575,1,2023-06-07,1,10,36,48,20,984,1,0
533,575,1,2023-07-06,1,10,36,48,20,985,1,0
534,577,1,2025-10-26,1,3,11,39,5,988,1,0
535,577,1,2025-09-22,1,3,11,39,5,989,1,0
536,578,2,2023-03-11,1,13,52,75,25,991,1,0
537,579,1,2027-01-11,1,9,31,120,17,992,1,0
538,580,1,2026-09-09,1,1,5,115,1,994,1,0
539,581,1,2023-09-30,1,1,2,29,2,995,1,0
540,581,1,2023-09-27,1,1,2,29,2,997,1,0
541,581,1,2023-08-25,1,1,2,29,2,998,1,0
542,582,1,2024-01-02,1,10,36,179,20,999,1,0
543,584,1,2026-10-21,1,12,45,214,24,1001,1,0
544,584,1,2026-09-25,1,12,45,214,24,1002,1,0
545,585,1,2026-05-25,1,8,28,22,15,1003,1,0
546,585,2,2026-05-25,1,8,28,22,15,1004,1,0
547,587,1,2027-02-08,1,11,41,59,22,1007,1,0
548,587,1,2027-01-08,1,11,41,59,22,1008,1,0
549,588,1,2027-01-19,1,10,37,86,20,1011,1,0
550,590,1,2024-09-13,1,8,29,118,15,1013,1,0
551,590,1,2024-09-06,1,8,29,118,15,1014,1,0
552,590,1,2024-09-08,1,8,29,118,15,1016,1,0
553,591,1,2024-04-20,1,11,39,116,21,1017,1,0
554,592,1,2023-07-02,1,14,54,45,27,1018,1,0
555,592,1,2023-07-07,1,14,54,45,27,1019,1,0
556,592,1,2023-07-06,1,14,54,45,27,1021,1,0
557,593,1,2023-07-27,1,9,33,180,17,1022,1,0
558,594,1,2026-08-05,1,10,37,193,20,1023,1,0
559,594,1,2026-06-18,1,10,37,193,20,1024,1,0
560,595,1,2023-10-30,1,14,55,162,27,1025,1,0
561,596,2,2023-01-16,1,3,11,39,5,1026,1,0
562,596,1,2023-02-22,1,3,11,39,5,1027,1,0
563,596,1,2023-01-27,1,3,11,39,5,1028,1,0
564,597,1,2027-01-04,1,1,5,204,1,1030,1,0
565,598,1,2024-01-24,1,15,57,221,29,1031,1,0
566,599,2,2025-09-29,1,8,28,155,15,1032,1,0
567,600,1,2025-01-16,1,14,55,146,28,1033,1,0
568,600,1,2024-12-18,1,14,55,146,28,1034,1,0
569,600,1,2025-01-25,1,14,55,146,28,1035,1,0
570,601,1,2025-02-22,1,7,26,95,14,1038,1,0
571,601,1,2025-02-26,1,7,26,95,14,1039,1,0
572,602,1,2023-12-04,1,8,28,20,15,1040,1,0
573,602,1,2024-01-03,1,8,28,20,15,1041,1,0
574,602,1,2023-11-25,1,8,28,20,15,1042,1,0
575,604,2,2024-01-11,4,21,36,48,20,1044,1,0
576,605,2,2026-07-10,3,18,18,247,10,1046,1,0
577,608,1,2023-05-15,1,4,13,83,8,1049,1,0
578,610,2,2025-04-23,1,10,37,86,19,1051,1,0
579,611,1,2025-05-18,1,10,36,213,20,1052,1,0
580,611,2,2025-05-24,1,10,36,213,20,1053,1,0
581,613,1,2026-01-12,1,15,58,66,30,1055,1,1
582,615,2,2025-04-06,1,10,37,86,19,1059,1,0
583,616,1,2026-06-03,1,7,26,231,14,1061,1,0
584,619,1,2026-08-21,1,10,37,12,19,1066,1,0
585,620,2,2025-12-12,1,15,60,27,29,1067,1,0
586,621,1,2023-02-24,1,5,18,202,9,1068,1,0
587,624,1,2025-02-17,1,11,39,159,21,1071,1,0
588,624,1,2025-02-14,1,11,39,159,21,1072,1,0
589,625,1,2026-04-24,1,4,14,108,7,1074,1,0
590,625,1,2026-03-21,1,4,14,108,7,1075,1,0
591,626,2,2023-06-05,1,4,14,163,8,1076,1,0
592,627,1,2026-11-14,1,7,26,206,13,1080,1,0
593,627,2,2026-11-07,1,7,26,206,13,1081,1,0
594,629,2,2024-03-22,1,5,19,175,9,1085,1,0
595,629,1,2024-02-24,1,5,19,175,9,1086,1,0
596,629,1,2024-02-22,1,5,19,175,9,1087,1,0
597,630,1,2023-10-24,1,4,15,44,7,1090,1,0
598,630,1,2023-10-31,1,4,15,44,7,1091,1,0
599,631,2,2027-01-29,1,1,2,29,2,1093,1,0
600,632,1,2024-02-11,1,3,11,14,5,1094,1,0
601,632,1,2024-02-28,1,3,11,14,5,1095,1,0
602,633,1,2024-08-27,1,8,28,22,16,1097,1,0
603,633,1,2024-09-18,1,8,28,22,16,1098,1,0
604,633,1,2024-09-05,1,8,28,22,16,1099,1,0
605,633,1,2024-09-27,1,8,28,22,16,1100,1,0
606,634,1,2026-05-08,1,2,7,197,3,1101,1,0
607,639,1,2023-12-07,1,8,28,36,15,1107,1,0
608,641,1,2024-11-15,4,20,11,238,6,1111,1,0
609,644,1,2023-11-27,1,10,36,179,19,1117,1,0
610,645,1,2024-08-04,1,8,28,250,16,1118,1,0
611,646,1,2026-05-31,1,8,29,16,15,1120,1,0
612,647,2,2024-03-17,1,10,36,40,20,1121,1,0
613,647,1,2024-03-05,1,10,36,40,20,1122,1,0
614,649,1,2025-03-28,1,6,22,17,12,1124,1,0
615,651,1,2026-10-22,1,2,7,138,4,1126,1,0
616,652,1,2027-01-25,1,11,42,199,21,1129,1,0
617,653,2,2024-05-15,1,4,16,127,8,1131,1,0
618,653,2,2024-06-12,3,19,16,127,8,1132,1,0
619,653,2,2024-05-14,1,4,16,127,8,1134,1,0
620,654,1,2023-05-20,1,2,7,145,4,1135,1,0
621,655,2,2025-05-06,1,12,45,214,23,1138,1,0
622,655,2,2025-05-04,1,12,45,214,23,1139,1,0
623,656,2,2025-09-05,1,8,29,70,15,1140,1,0
624,658,1,2026-07-08,1,11,40,37,22,1142,1,0
625,659,1,2024-03-07,1,6,22,93,11,1143,1,0
626,659,1,2024-03-04,1,6,22,93,11,1144,1,0
627,661,1,2024-10-30,1,1,3,166,1,1147,1,0
628,665,1,2024-04-30,1,8,28,36,15,1151,1,0
629,665,1,2024-04-16,1,8,28,36,15,1152,1,0
630,666,2,2023-07-26,1,5,19,175,10,1153,1,0
631,667,1,2026-09-24,1,11,39,25,21,1154,1,0
632,668,2,2023-11-26,1,7,26,206,13,1155,1,0
633,670,1,2024-01-12,1,8,29,156,15,1157,1,0
634,671,1,2024-02-01,1,6,23,246,11,1158,1,0
635,673,1,2023-09-22,1,1,3,2,1,1162,1,0
636,673,1,2023-09-20,1,1,3,2,1,1164,1,0
637,675,1,2025-07-28,1,4,16,92,7,1166,1,0
638,679,2,2026-03-19,1,1,4,157,2,1170,1,0
639,680,1,2026-07-14,1,14,54,45,28,1171,1,0
640,683,1,2026-04-19,1,4,14,163,7,1174,1,0
641,685,1,2026-10-27,1,4,14,163,8,1176,1,0
642,686,2,2025-02-18,1,2,8,188,3,1178,1,0
643,687,1,2026-03-12,1,12,47,68,24,1179,1,0
644,688,1,2023-10-04,1,4,15,7,7,1180,1,0
645,689,1,2024-05-01,1,10,36,48,20,1181,1,0
646,690,1,2024-10-08,1,3,10,152,6,1182,1,0
647,690,1,2024-09-20,1,3,10,152,6,1184,1,0
648,691,1,2026-02-14,1,10,36,40,20,1186,1,0
649,692,2,2024-01-20,1,2,8,188,3,1188,1,0
650,693,1,2023-12-25,1,1,5,115,2,1189,1,0
651,695,1,2026-11-09,1,4,14,108,7,1193,1,0
652,698,1,2026-11-15,1,15,60,27,30,1196,1,0
653,698,1,2026-11-28,1,15,60,27,30,1197,1,0
654,700,1,2025-12-23,1,14,55,141,28,1200,1,0
655,700,1,2026-01-01,1,14,55,141,28,1201,1,0
656,701,2,2024-02-25,1,1,3,2,1,1202,1,0
657,701,1,2024-02-25,1,1,3,2,1,1203,1,0
658,702,1,2025-05-13,1,9,34,207,18,1204,1,0
659,703,1,2023-09-12,1,10,37,183,19,1205,1,0
660,703,1,2023-09-20,1,10,37,183,19,1206,1,0
661,705,1,2025-04-30,1,13,49,139,26,1213,1,0
662,708,1,2024-02-04,1,8,29,70,16,1216,1,0
663,710,1,2023-05-02,1,2,7,145,3,1220,1,0
664,710,1,2023-05-14,1,2,7,145,3,1222,1,0
665,711,1,2023-07-24,1,4,15,26,7,1223,1,0
666,714,1,2026-06-08,1,5,18,198,9,1226,1,0
667,715,1,2023-06-23,1,4,14,108,7,1227,1,0
668,715,1,2023-07-07,1,4,14,108,7,1228,1,0
669,717,1,2025-07-28,4,20,59,94,29,1231,1,0
670,717,1,2025-08-10,1,15,59,94,29,1233,1,0
671,718,1,2024-11-23,1,1,4,169,2,1235,1,0
672,719,1,2024-02-21,1,15,59,111,29,1236,1,0
673,720,1,2026-08-08,1,2,7,197,3,1237,1,0
674,721,1,2025-01-06,1,9,33,42,18,1239,1,1
675,725,1,2024-02-16,1,15,58,66,30,1244,1,0
676,726,2,2024-09-08,3,18,32,123,17,1245,1,0
677,726,1,2024-08-14,1,9,32,123,17,1246,1,0
678,728,1,2026-11-23,1,3,10,211,5,1248,1,0
679,729,1,2026-01-15,1,3,11,14,6,1249,1,0
680,730,1,2024-01-11,1,12,47,58,24,1252,1,0
681,731,1,2025-12-27,1,15,60,27,29,1253,1,0
682,732,1,2025-06-27,1,2,8,222,4,1255,1,0
683,733,2,2026-06-27,1,5,18,167,10,1257,1,0
684,733,1,2026-06-25,1,5,18,167,10,1258,1,0
685,734,1,2026-06-13,1,12,47,205,23,1259,1,0
686,734,1,2026-06-25,1,12,47,205,23,1260,1,0
687,734,1,2026-05-27,1,12,47,205,23,1261,1,0
688,736,1,2025-01-11,1,11,41,223,22,1265,1,0
689,736,1,2025-01-06,1,11,41,223,22,1266,1,1
690,737,1,2025-11-07,1,9,32,128,17,1268,1,0
691,738,1,2024-04-16,1,15,59,111,29,1269,1,0
692,740,1,2024-04-11,1,8,28,224,15,1273,1,0
693,742,1,2025-12-08,1,15,58,78,29,1275,1,0
694,742,1,2025-12-13,1,15,58,78,29,1276,1,0
695,744,1,2025-03-16,1,8,28,63,16,1279,1,0
696,744,1,2025-03-22,1,8,28,63,16,1280,1,0
697,745,2,2025-07-13,1,4,16,80,7,1282,1,0
698,746,1,2025-02-10,1,10,36,213,20,1283,1,0
699,746,1,2025-01-13,1,10,36,213,20,1284,1,0
700,746,1,2025-02-12,1,10,36,213,20,1285,1,0
701,747,1,2023-05-11,1,6,22,24,12,1286,1,0
702,748,1,2027-01-12,1,7,26,206,14,1287,1,0
703,751,2,2025-05-14,1,15,57,235,30,1293,1,0
704,753,1,2025-04-03,1,9,31,219,18,1297,1,0
705,753,1,2025-04-08,1,9,31,219,18,1298,1,0
706,754,1,2026-01-24,1,2,8,234,4,1300,1,0
707,755,1,2026-01-02,1,10,36,186,20,1302,1,0
708,757,1,2026-01-09,1,1,3,166,1,1304,1,0
709,759,2,2024-09-21,1,1,5,115,1,1306,1,0
710,760,1,2023-03-06,1,5,18,247,9,1308,1,0
711,760,2,2023-03-24,1,5,18,247,9,1309,1,0
712,761,2,2024-06-25,1,12,44,232,23,1310,1,0
713,763,1,2026-10-01,1,8,28,224,16,1314,1,0
714,765,1,2024-01-16,1,10,36,189,19,1316,1,0
715,766,1,2026-04-01,1,15,58,32,29,1317,1,1
716,769,1,2026-11-18,1,5,20,107,9,1320,1,0
717,770,1,2024-11-12,1,5,20,107,10,1321,1,0
718,770,2,2024-10-17,1,5,20,107,10,1322,1,0
719,771,1,2023-08-13,1,13,49,139,26,1323,1,0
720,775,2,2025-07-06,1,2,7,84,4,1329,1,0
721,776,1,2023-03-31,1,15,58,66,29,1333,1,0
722,777,1,2023-05-26,1,3,10,13,6,1336,1,0
723,779,1,2024-03-11,1,6,22,99,12,1338,1,0
724,781,2,2024-05-07,1,11,40,37,21,1340,1,0
725,783,1,2024-12-22,1,6,22,24,11,1342,1,0
726,784,1,2025-04-17,1,15,59,94,30,1344,1,0
727,786,1,2024-05-27,1,12,45,215,24,1346,1,0
728,787,2,2026-01-12,1,1,3,2,1,1349,1,0
729,788,1,2024-03-13,1,7,26,206,14,1350,1,0
730,788,1,2024-03-06,1,7,26,206,14,1351,1,0
731,788,2,2024-03-16,1,7,26,206,14,1352,1,0
732,789,1,2026-06-12,1,8,29,98,15,1353,1,0
733,789,1,2026-06-08,1,8,29,98,15,1354,1,0
734,790,1,2026-04-17,1,13,50,133,25,1357,1,0
735,793,2,2024-09-18,1,2,8,89,3,1360,1,0
736,794,1,2025-03-10,1,11,39,159,21,1363,1,0
737,794,1,2025-03-15,1,11,39,159,21,1364,1,0
738,795,1,2023-12-07,1,5,20,249,10,1365,1,0
739,796,1,2023-04-06,1,3,11,39,5,1366,1,0
740,796,1,2023-04-11,1,3,11,39,5,1368,1,0
741,797,1,2026-01-08,1,6,22,24,12,1370,1,0
742,800,1,2026-07-13,1,6,22,230,12,1375,1,1
743,800,2,2026-06-23,1,6,22,230,12,1376,1,0
744,801,1,2023-03-05,1,11,39,67,21,1377,1,0
745,801,1,2023-04-19,1,11,39,67,21,1379,1,1
746,804,1,2027-02-01,1,11,41,142,22,1383,1,0
747,805,1,2025-06-28,1,11,40,37,21,1384,1,0
748,805,1,2025-06-21,1,11,40,37,21,1385,1,0
749,805,1,2025-05-08,1,11,40,37,21,1386,1,0
750,806,1,2025-09-29,1,12,47,68,23,1387,1,0
751,808,2,2025-07-28,1,4,16,80,8,1389,1,0
752,808,2,2025-08-21,1,4,16,80,8,1391,1,0
753,809,1,2026-05-03,1,2,7,145,3,1392,1,0
754,809,1,2026-04-17,3,18,7,145,3,1393,1,0
755,809,2,2026-06-05,2,16,7,145,3,1394,1,0
756,811,1,2023-09-25,1,13,51,237,25,1398,1,0
757,813,1,2026-06-10,1,13,52,121,25,1402,1,0
758,817,1,2024-08-25,1,2,8,209,3,1406,1,1
759,817,1,2024-10-10,1,2,8,209,3,1407,1,0
760,818,1,2026-05-22,1,8,28,36,15,1408,1,0
761,818,2,2026-05-28,1,8,28,36,15,1409,1,0
762,819,1,2025-03-08,1,8,29,70,16,1410,1,0
763,822,1,2026-03-07,1,9,32,19,17,1413,1,0
764,823,1,2026-02-26,1,10,37,193,19,1415,1,0
765,824,2,2025-02-11,1,5,18,247,10,1416,1,0
766,825,2,2026-08-19,1,8,29,16,15,1418,1,0
767,826,1,2024-10-14,1,9,32,220,18,1419,1,0
768,827,1,2024-07-21,1,2,7,138,3,1420,1,0
769,828,1,2024-03-19,1,4,16,92,8,1421,1,0
770,828,1,2024-03-09,1,4,16,92,8,1422,1,0
771,829,1,2023-05-01,1,2,8,201,4,1423,1,0
772,830,1,2026-10-24,1,12,46,185,23,1424,1,0
773,831,1,2024-01-17,1,5,19,151,9,1426,1,0
774,832,2,2025-03-07,1,8,29,69,15,1429,1,0
775,833,2,2025-03-15,1,9,31,219,17,1431,1,0
776,834,1,2025-03-25,1,7,26,144,13,1432,1,0
777,836,2,2026-03-14,1,8,29,174,15,1435,1,0
778,837,1,2026-06-05,1,9,33,180,17,1436,1,0
779,838,1,2025-12-20,1,5,18,202,9,1437,1,0
780,843,1,2024-10-25,1,12,47,239,23,1443,1,0
781,843,1,2024-10-30,1,12,47,239,23,1445,1,0
782,846,1,2025-08-15,1,9,31,219,18,1448,1,0
783,846,1,2025-08-13,1,9,31,219,18,1450,1,0
784,848,2,2023-05-19,1,13,50,51,25,1453,1,0
785,849,1,2023-05-27,1,14,54,210,27,1454,1,0
786,850,1,2024-07-22,1,3,10,212,5,1455,1,0
787,850,1,2024-07-31,1,3,10,212,5,1456,1,0
788,851,1,2026-07-05,1,11,41,8,21,1457,1,0
789,853,1,2026-08-27,1,15,58,32,29,1459,1,0
790,853,1,2026-10-16,1,15,58,32,29,1460,1,0
791,853,2,2026-10-14,1,15,58,32,29,1461,1,0
792,854,1,2026-05-18,1,6,23,5,11,1463,1,1
793,854,1,2026-04-23,1,6,23,5,11,1464,1,0
794,855,1,2024-01-27,1,4,15,226,8,1465,1,0
795,857,1,2025-11-01,1,3,11,218,6,1467,1,0
796,858,2,2024-08-13,1,1,3,2,1,1468,1,0
797,858,1,2024-06-26,1,1,3,2,1,1469,1,0
798,859,1,2023-08-25,1,3,11,39,5,1472,1,0
799,860,1,2025-08-29,1,9,32,19,17,1475,1,0
800,862,2,2023-06-27,1,10,37,12,19,1478,1,1
801,866,1,2024-08-28,1,8,29,156,16,1483,1,0
802,867,1,2026-01-18,1,8,29,174,15,1484,1,0
803,867,1,2025-12-16,1,8,29,174,15,1485,1,0
804,868,1,2024-11-05,1,1,2,137,2,1487,1,0
805,868,1,2024-10-14,1,1,2,137,2,1489,1,0
806,869,1,2024-12-15,1,5,20,10,10,1492,1,0
807,869,1,2024-12-09,1,5,20,10,10,1493,1,0
808,871,2,2024-07-18,1,8,29,118,15,1495,1,0
809,872,1,2025-08-18,1,6,23,246,12,1496,1,1
810,874,1,2026-10-20,1,7,25,136,14,1500,1,0
811,875,1,2026-02-27,2,17,41,154,21,1501,1,0
812,876,2,2023-07-09,1,1,4,102,1,1502,1,0
813,878,2,2025-11-27,1,6,22,17,12,1506,1,0
814,879,1,2023-07-26,1,8,29,174,15,1508,1,0
815,880,2,2025-05-11,1,13,50,133,26,1511,1,1
816,880,1,2025-04-20,1,13,50,133,26,1512,1,0
817,881,1,2023-02-08,1,4,16,30,8,1513,1,0
818,882,1,2023-11-21,1,15,57,49,29,1514,1,0
819,885,1,2025-04-23,1,7,25,79,13,1518,1,0
820,886,2,2025-04-28,1,5,19,71,9,1519,1,0
821,886,1,2025-05-09,4,21,19,71,9,1520,1,0
822,887,1,2023-03-25,1,9,33,42,17,1521,1,0
823,887,2,2023-04-02,1,9,33,42,17,1522,1,0
824,889,1,2023-03-21,1,15,57,248,29,1525,1,1
825,890,1,2024-02-25,1,1,5,115,1,1526,1,0
826,891,1,2026-09-15,1,14,54,55,28,1527,1,0
827,894,1,2024-07-07,1,6,22,101,12,1530,1,0
828,896,1,2024-05-31,1,7,26,23,14,1533,1,0
829,897,1,2023-11-04,1,6,23,161,11,1535,1,0
830,898,2,2024-11-25,1,13,50,51,26,1537,1,0
831,900,1,2025-02-07,1,10,36,48,19,1539,1,0
832,902,1,2027-01-13,1,5,18,202,9,1543,1,0
833,910,1,2024-06-18,1,13,50,51,25,1552,1,0
834,911,1,2024-08-02,1,8,28,63,16,1553,1,0
835,911,1,2024-08-10,1,8,28,63,16,1554,1,0
836,913,1,2023-11-28,1,15,59,147,29,1557,1,0
837,916,1,2025-12-15,1,2,8,200,3,1561,1,0
838,917,1,2024-11-04,1,6,23,119,11,1562,1,0
839,919,1,2024-12-30,1,5,20,114,9,1564,1,0
840,922,2,2025-09-13,1,11,40,208,22,1571,1,0
841,923,2,2024-12-24,1,2,8,234,3,1572,1,0
842,923,1,2024-12-02,1,2,8,234,3,1574,1,0
843,925,1,2026-04-25,1,12,44,9,23,1576,1,0
844,926,1,2023-04-21,1,4,14,163,8,1577,1,0
845,927,1,2025-04-13,1,2,8,89,3,1578,1,0
846,928,1,2025-05-03,1,1,2,96,2,1580,1,0
847,928,1,2025-05-12,1,1,2,96,2,1581,1,0
848,931,1,2024-03-22,1,12,45,215,24,1584,1,0
849,931,1,2024-02-28,1,12,45,215,24,1585,1,0
850,933,1,2023-09-05,1,14,54,192,27,1587,1,0
851,934,2,2023-09-05,1,12,45,73,23,1589,1,0
852,934,1,2023-10-08,1,12,45,73,23,1591,1,0
853,935,2,2024-08-27,1,8,29,70,16,1593,1,0
854,936,2,2026-04-02,1,11,40,112,21,1594,1,0
855,938,1,2023-03-26,1,9,34,207,17,1596,1,0
856,939,2,2024-08-21,1,1,4,102,1,1597,1,0
857,941,1,2024-06-15,1,10,37,193,19,1600,1,0
858,941,1,2024-05-02,1,10,37,193,19,1601,1,0
859,941,1,2024-06-12,1,10,37,193,19,1602,1,0
860,941,2,2024-05-13,1,10,37,193,19,1603,1,0
861,942,2,2025-07-25,1,3,11,39,5,1604,1,0
862,943,1,2024-08-30,1,7,25,191,13,1605,1,0
863,943,1,2024-10-04,1,7,25,191,13,1606,1,0
864,944,1,2026-02-28,1,13,51,190,25,1608,1,0
865,945,2,2023-08-22,1,15,60,27,30,1609,1,0
866,946,1,2023-04-13,1,11,41,59,21,1610,1,0
867,946,1,2023-03-20,1,11,41,59,21,1611,1,0
868,947,1,2025-07-06,1,3,10,165,6,1612,1,0
869,950,1,2026-03-17,1,15,57,41,29,1617,1,0
870,951,1,2024-04-09,1,7,25,241,14,1618,1,0
871,952,2,2023-05-01,1,7,26,38,13,1619,1,0
872,953,1,2024-05-16,1,12,47,239,23,1620,1,0
873,954,1,2027-02-01,1,5,20,6,9,1622,1,0
874,954,1,2027-02-14,1,5,20,6,9,1623,1,0
875,956,1,2026-10-26,1,2,8,200,3,1626,1,0
876,959,1,2024-07-14,2,16,51,182,26,1629,1,0
877,960,1,2025-12-17,1,4,16,160,7,1630,1,0
878,961,1,2023-06-15,1,9,34,50,17,1636,1,1
879,962,1,2023-08-03,1,13,49,181,26,1637,1,0
880,963,1,2026-06-19,1,10,36,40,20,1641,1,0
881,963,1,2026-07-21,1,10,36,40,20,1642,1,0
882,965,2,2024-10-03,1,5,19,216,9,1644,1,0
883,966,1,2026-03-16,1,14,55,162,28,1646,1,0
884,967,2,2024-09-29,1,15,59,94,30,1649,1,0
885,970,1,2024-10-18,1,8,29,174,16,1652,1,0
886,970,1,2024-11-07,1,8,29,174,16,1653,1,0
887,971,2,2023-12-19,1,6,22,230,12,1656,1,0
888,972,1,2025-07-22,1,11,39,159,21,1657,1,0
889,973,2,2024-02-25,1,6,22,101,12,1661,1,0
890,974,2,2026-04-18,1,6,23,119,12,1662,1,0
891,974,1,2026-04-18,1,6,23,119,12,1663,1,0
892,977,1,2025-05-07,1,4,13,83,7,1666,1,0
893,978,1,2026-09-20,1,8,28,63,15,1667,1,0
894,979,1,2026-02-04,1,12,45,214,24,1668,1,0
895,979,1,2026-01-28,1,12,45,214,24,1670,1,0
896,980,1,2025-07-10,1,15,57,248,30,1671,1,0
897,981,1,2024-02-29,1,6,22,99,11,1673,1,0
898,981,2,2024-02-05,1,6,22,99,11,1674,1,0
899,984,1,2024-04-06,1,4,16,30,8,1679,1,0
900,984,1,2024-03-24,1,4,16,30,8,1681,1,0
901,988,1,2024-03-21,1,9,32,128,17,1686,1,0
902,990,1,2026-01-31,1,3,10,211,6,1688,1,0
903,992,1,2026-12-14,1,5,18,198,10,1690,1,0
904,993,1,2023-10-28,1,10,37,183,20,1692,1,0
905,993,1,2023-11-30,1,10,37,183,20,1693,1,0
906,995,1,2024-11-15,1,6,23,245,12,1696,1,0
907,997,1,2026-04-06,1,3,11,43,6,1698,1,0
908,999,1,2024-01-18,1,3,10,211,5,1702,1,0
909,1003,1,2025-02-13,1,14,54,192,27,1706,1,0
910,1004,1,2026-02-18,1,2,8,56,4,1707,1,0
911,1006,2,2025-02-22,1,13,52,121,25,1711,1,0
912,1009,1,2023-11-17,1,11,39,116,22,1714,1,0
913,1014,2,2024-09-07,1,1,5,115,2,1721,1,0
914,1014,1,2024-10-21,1,1,5,115,2,1722,1,0
915,1014,1,2024-11-02,1,1,5,115,2,1723,1,0
916,1015,2,2024-07-04,1,11,42,243,21,1725,1,0
917,1016,1,2025-01-05,1,15,59,147,30,1726,1,0
918,1016,1,2025-02-02,1,15,59,147,30,1727,1,0
919,1019,1,2026-06-11,1,7,25,47,13,1730,1,0
920,1020,2,2026-05-15,1,2,8,201,4,1731,1,0
921,1020,1,2026-04-22,1,2,8,201,4,1732,1,0
922,1021,2,2025-08-03,1,5,19,216,9,1733,1,0
923,1022,1,2024-05-14,1,5,20,6,9,1734,1,0
924,1024,1,2026-10-31,1,14,54,55,28,1737,1,0
925,1024,1,2026-11-20,1,14,54,55,28,1738,1,1
926,1025,1,2026-01-05,1,2,8,56,4,1739,1,0
927,1025,2,2026-02-17,1,2,8,56,4,1740,1,0
928,1025,1,2026-01-02,1,2,8,56,4,1741,1,0
929,1025,1,2026-01-24,1,2,8,56,4,1742,1,0
930,1026,1,2025-10-25,1,14,54,192,27,1743,1,0
931,1026,1,2025-09-25,1,14,54,192,27,1744,1,0
932,1027,1,2023-05-05,1,12,46,18,23,1747,1,0
933,1028,1,2025-04-29,1,2,7,125,3,1748,1,0
934,1028,2,2025-05-26,1,2,7,125,3,1751,1,0
935,1034,2,2027-01-11,1,13,49,181,25,1759,1,0
936,1035,1,2025-01-07,1,6,23,119,12,1762,1,0
937,1036,1,2024-10-11,1,5,19,175,9,1764,1,0
938,1037,1,2027-01-19,1,5,20,10,9,1765,1,1
